12:16:14.610,0.28,0.09,-0.19,-0.01,-0.02,1.02,
12:16:14.738,0.21,-0.14,0.00,-0.03,-0.01,1.00,
12:16:14.899,-0.12,-0.45,-0.05,-0.02,-0.03,1.00,
12:16:14.993,0.23,-0.02,-0.19,-0.01,-0.02,1.00,
12:16:15.165,0.30,0.05,-0.07,-0.01,-0.02,1.00,
12:16:15.246,0.49,-0.09,-0.23,-0.03,-0.02,1.01,
12:16:15.403,0.28,-0.19,-0.23,-0.03,-0.02,1.01,
12:16:15.543,0.45,-0.42,0.21,-0.02,-0.01,1.01,
12:16:15.627,0.31,0.00,-0.28,-0.02,-0.01,1.01,
12:16:15.753,0.40,0.02,-0.24,-0.02,-0.02,1.01,
12:16:15.882,-0.21,-0.07,-0.23,-0.01,-0.01,1.00,
12:16:16.040,-0.21,0.28,-0.07,-0.02,-0.00,1.01,
12:16:16.165,-0.38,-0.26,-0.28,-0.01,0.01,1.00,
12:16:16.288,0.16,0.17,-0.12,-0.01,-0.01,1.00,
12:16:16.428,0.28,-0.17,0.17,-0.01,-0.00,1.00,
12:16:16.517,-0.09,-0.35,-0.16,-0.01,-0.00,1.00,
12:16:16.678,-0.37,-0.12,-0.38,-0.01,-0.01,1.00,
12:16:16.770,-0.51,0.03,-0.14,-0.02,-0.01,1.00,
12:16:16.930,-1.05,0.21,-0.35,-0.01,-0.02,0.99,
12:16:17.070,-0.87,-0.31,-0.16,-0.01,-0.00,1.00,
12:16:17.152,-0.77,-0.05,0.00,-0.02,-0.02,1.01,
12:16:17.279,-0.70,-0.03,-0.68,-0.01,-0.02,0.99,
12:16:17.442,-0.61,0.10,-0.35,-0.00,-0.03,1.00,
12:16:17.534,0.31,0.17,-0.10,-0.01,-0.03,1.01,
12:16:17.692,0.19,-0.51,-0.26,-0.02,-0.01,1.02,
12:16:17.833,0.03,-0.07,-0.07,-0.01,-0.02,1.00,
12:16:17.914,0.30,-0.61,-0.10,-0.02,-0.03,1.01,
12:16:18.042,0.09,-0.07,-0.30,-0.01,-0.02,1.01,
12:16:18.168,0.33,-0.12,-0.63,-0.01,-0.02,1.01,
12:16:18.296,0.12,0.02,0.09,-0.02,-0.02,1.01,
12:16:18.470,-0.16,0.35,-0.10,-0.02,-0.02,1.01,
12:16:18.549,0.09,-0.07,-0.40,-0.01,0.01,1.02,
12:16:18.677,0.09,0.12,-0.07,-0.01,-0.02,0.99,
12:16:18.804,0.19,1.05,-0.21,-0.02,-0.00,1.01,
12:16:18.931,0.23,-0.21,0.26,-0.01,-0.01,1.01,
12:16:19.059,-0.19,0.19,0.12,-0.03,-0.01,1.00,
12:16:19.184,-0.03,0.24,-0.28,-0.01,-0.01,1.00,
12:16:19.356,-0.42,0.02,0.03,-0.01,-0.01,1.01,
12:16:19.438,-0.23,0.03,-0.26,-0.02,-0.02,1.01,
12:16:19.567,-0.24,-0.07,-0.16,-0.01,-0.02,0.99,
12:16:19.729,-0.05,-0.23,-0.12,-0.02,-0.02,1.01,
12:16:19.820,0.24,0.03,-0.21,-0.01,-0.01,1.00,
12:16:19.993,0.28,0.05,-0.03,-0.01,-0.01,1.01,
12:16:20.074,-0.31,0.24,-0.31,-0.02,-0.02,0.99,
12:16:20.242,-0.23,-0.28,-0.12,-0.02,-0.01,1.00,
12:16:20.328,-0.38,-0.19,-0.45,-0.01,-0.02,1.00,
12:16:20.455,-0.35,0.44,-0.61,-0.02,-0.00,1.02,
12:16:20.583,-0.12,-0.33,-0.03,-0.01,-0.03,1.00,
12:16:20.709,-0.66,-0.38,-0.09,-0.01,-0.02,0.99,
12:16:20.837,0.19,-0.24,0.30,-0.02,-0.02,1.01,
12:16:20.964,0.10,-0.16,-0.05,-0.01,-0.03,1.01,
12:16:21.092,0.42,-0.52,0.19,-0.02,-0.01,1.00,
12:16:21.219,-0.03,0.09,-0.24,-0.02,-0.01,1.00,
12:16:21.345,0.31,0.09,-0.03,-0.01,-0.02,1.00,
12:16:21.506,0.23,0.07,0.00,-0.01,-0.02,1.00,
12:16:21.630,0.14,0.14,0.10,-0.01,-0.03,1.00,
12:16:21.757,0.12,0.05,0.03,-0.01,-0.01,1.01,
12:16:21.896,-1.06,-0.72,-0.42,-0.02,-0.01,1.02,
12:16:21.981,-0.28,-0.33,-0.33,-0.00,-0.02,0.99,
12:16:22.108,0.72,-0.07,-0.07,-0.03,-0.00,1.00,
12:16:22.268,0.17,0.61,0.21,-0.02,-0.02,1.00,
12:16:22.408,-0.31,-0.38,0.10,0.00,-0.01,0.99,
12:16:22.488,-0.10,0.28,-0.24,-0.02,-0.02,1.01,
12:16:22.661,-0.07,-0.09,-0.07,-0.02,-0.02,0.99,
12:16:22.744,0.00,-0.17,0.00,-0.01,-0.02,0.99,
12:16:22.869,0.03,-0.02,-0.31,-0.02,-0.01,1.00,
12:16:22.997,0.73,-0.16,-0.33,-0.01,-0.01,1.01,
12:16:23.123,-0.10,-0.26,-0.12,-0.01,-0.01,1.00,
12:16:23.297,0.16,-0.16,0.09,-0.02,0.01,1.01,
12:16:23.424,0.31,-0.21,-0.02,-0.01,-0.00,1.01,
12:16:23.505,-0.40,-0.35,-0.14,-0.02,-0.01,1.00,
12:16:23.672,-0.28,0.02,-0.40,-0.03,-0.01,1.00,
12:16:23.796,0.09,-0.42,-0.02,-0.02,0.01,1.00,
12:16:23.887,-0.94,-0.07,-0.26,-0.02,-0.00,1.02,
12:16:24.013,-0.59,-0.03,-0.19,-0.01,-0.03,1.01,
12:16:24.142,-1.36,0.45,0.02,0.00,-0.03,0.99,
12:16:24.269,-1.40,-0.16,-0.14,-0.01,-0.04,1.00,
12:16:24.434,-0.31,0.56,-0.19,-0.02,-0.03,1.01,
12:16:24.522,-0.24,0.30,0.09,-0.02,-0.06,0.99,
12:16:24.648,1.97,0.33,-0.05,-0.02,-0.03,0.99,
12:16:24.807,0.54,-0.17,-0.33,-0.04,-0.03,1.00,
12:16:24.947,0.89,-0.24,0.26,-0.02,-0.02,1.01,
12:16:25.030,0.35,-0.02,-0.14,-0.02,-0.01,1.01,
12:16:25.196,0.89,-0.59,0.10,-0.01,-0.04,1.00,
12:16:25.284,-0.10,-0.42,-0.16,-0.01,0.00,1.00,
12:16:25.412,-0.10,-0.44,-0.35,-0.02,-0.01,1.01,
12:16:25.538,0.72,-0.31,0.51,-0.01,-0.00,1.00,
12:16:25.667,0.23,0.16,0.14,-0.02,-0.01,1.01,
